AWE-Full image path,AWE image path,Gender
train/0134_rot2.png,027/03_rot2.png,2
train/0135.png,027/06.png,2
train/0135_vflip.png,027/06_vflip.png,2
train/0135_rot.png,027/06_rot.png,2
train/0135_rot1.png,027/06_rot1.png,2
train/0135_rot2.png,027/06_rot2.png,2
train/0136.png,027/07.png,2
train/0136_vflip.png,027/07_vflip.png,2
train/0136_rot.png,027/07_rot.png,2
train/0136_rot1.png,027/07_rot1.png,2
train/0136_rot2.png,027/07_rot2.png,2
train/0137.png,027/08.png,2
train/0137_vflip.png,027/08_vflip.png,2
train/0137_rot.png,027/08_rot.png,2
train/0137_rot1.png,027/08_rot1.png,2
train/0137_rot2.png,027/08_rot2.png,2
train/0138.png,027/09.png,2
train/0138_vflip.png,027/09_vflip.png,2
train/0138_rot.png,027/09_rot.png,2
train/0138_rot1.png,027/09_rot1.png,2
train/0138_rot2.png,027/09_rot2.png,2
train/0139.png,027/10.png,2
train/0139_vflip.png,027/10_vflip.png,2
train/0139_rot.png,027/10_rot.png,2
train/0139_rot1.png,027/10_rot1.png,2
train/0139_rot2.png,027/10_rot2.png,2
train/0140.png,003/08.png,2
train/0140_vflip.png,003/08_vflip.png,2
train/0140_rot.png,003/08_rot.png,2
train/0140_rot1.png,003/08_rot1.png,2
train/0140_rot2.png,003/08_rot2.png,2
train/0141.png,027/02.png,2
train/0141_vflip.png,027/02_vflip.png,2
train/0141_rot.png,027/02_rot.png,2
train/0141_rot1.png,027/02_rot1.png,2
train/0141_rot2.png,027/02_rot2.png,2
train/0142.png,028/05.png,1
train/0142_vflip.png,028/05_vflip.png,1
train/0142_rot.png,028/05_rot.png,1
train/0142_rot1.png,028/05_rot1.png,1
train/0142_rot2.png,028/05_rot2.png,1
train/0143.png,028/06.png,1
train/0143_vflip.png,028/06_vflip.png,1
train/0143_rot.png,028/06_rot.png,1
train/0143_rot1.png,028/06_rot1.png,1
train/0143_rot2.png,028/06_rot2.png,1
train/0144.png,028/01.png,1
train/0144_vflip.png,028/01_vflip.png,1
train/0144_rot.png,028/01_rot.png,1
train/0144_rot1.png,028/01_rot1.png,1
train/0144_rot2.png,028/01_rot2.png,1
train/0145.png,028/09.png,1
train/0145_vflip.png,028/09_vflip.png,1
train/0145_rot.png,028/09_rot.png,1
train/0145_rot1.png,028/09_rot1.png,1
train/0145_rot2.png,028/09_rot2.png,1
train/0146.png,028/03.png,1
train/0146_vflip.png,028/03_vflip.png,1
train/0146_rot.png,028/03_rot.png,1
train/0146_rot1.png,028/03_rot1.png,1
train/0146_rot2.png,028/03_rot2.png,1
train/0147.png,028/10.png,1
train/0147_vflip.png,028/10_vflip.png,1
train/0147_rot.png,028/10_rot.png,1
train/0147_rot1.png,028/10_rot1.png,1
train/0147_rot2.png,028/10_rot2.png,1
train/0148.png,003/09.png,2
train/0148_vflip.png,003/09_vflip.png,2
train/0148_rot.png,003/09_rot.png,2
train/0148_rot1.png,003/09_rot1.png,2
train/0148_rot2.png,003/09_rot2.png,2
train/0149.png,028/04.png,1
train/0149_vflip.png,028/04_vflip.png,1
train/0149_rot.png,028/04_rot.png,1
train/0149_rot1.png,028/04_rot1.png,1
train/0149_rot2.png,028/04_rot2.png,1
train/0150.png,029/01.png,4
train/0150_vflip.png,029/01_vflip.png,4
train/0150_rot.png,029/01_rot.png,4
train/0150_rot1.png,029/01_rot1.png,4
train/0150_rot2.png,029/01_rot2.png,4
train/0151.png,029/05.png,4
train/0151_vflip.png,029/05_vflip.png,4
train/0151_rot.png,029/05_rot.png,4
train/0151_rot1.png,029/05_rot1.png,4
train/0151_rot2.png,029/05_rot2.png,4
train/0152.png,029/06.png,4
train/0152_vflip.png,029/06_vflip.png,4
train/0152_rot.png,029/06_rot.png,4
train/0152_rot1.png,029/06_rot1.png,4
train/0152_rot2.png,029/06_rot2.png,4
train/0153.png,029/07.png,4
train/0153_vflip.png,029/07_vflip.png,4
train/0153_rot.png,029/07_rot.png,4
train/0153_rot1.png,029/07_rot1.png,4
train/0153_rot2.png,029/07_rot2.png,4
train/0154.png,029/08.png,4
train/0154_vflip.png,029/08_vflip.png,4
train/0154_rot.png,029/08_rot.png,4
train/0154_rot1.png,029/08_rot1.png,4
train/0154_rot2.png,029/08_rot2.png,4
train/0155.png,029/03.png,4
train/0155_vflip.png,029/03_vflip.png,4
train/0155_rot.png,029/03_rot.png,4
train/0155_rot1.png,029/03_rot1.png,4
train/0155_rot2.png,029/03_rot2.png,4
train/0156.png,003/10.png,2
train/0156_vflip.png,003/10_vflip.png,2
train/0156_rot.png,003/10_rot.png,2
train/0156_rot1.png,003/10_rot1.png,2
train/0156_rot2.png,003/10_rot2.png,2
train/0157.png,029/04.png,4
train/0157_vflip.png,029/04_vflip.png,4
train/0157_rot.png,029/04_rot.png,4
train/0157_rot1.png,029/04_rot1.png,4
train/0157_rot2.png,029/04_rot2.png,4
train/0158.png,030/03.png,4
train/0158_vflip.png,030/03_vflip.png,4
train/0158_rot.png,030/03_rot.png,4
train/0158_rot1.png,030/03_rot1.png,4
train/0158_rot2.png,030/03_rot2.png,4
train/0159.png,030/01.png,4
train/0159_vflip.png,030/01_vflip.png,4
train/0159_rot.png,030/01_rot.png,4
train/0159_rot1.png,030/01_rot1.png,4
train/0159_rot2.png,030/01_rot2.png,4
train/0160.png,030/04.png,4
train/0160_vflip.png,030/04_vflip.png,4
train/0160_rot.png,030/04_rot.png,4
train/0160_rot1.png,030/04_rot1.png,4
train/0160_rot2.png,030/04_rot2.png,4
train/0161.png,030/05.png,4
train/0161_vflip.png,030/05_vflip.png,4
train/0161_rot.png,030/05_rot.png,4
train/0161_rot1.png,030/05_rot1.png,4
train/0161_rot2.png,030/05_rot2.png,4
train/0162.png,030/06.png,4
train/0162_vflip.png,030/06_vflip.png,4
train/0162_rot.png,030/06_rot.png,4
train/0162_rot1.png,030/06_rot1.png,4
train/0162_rot2.png,030/06_rot2.png,4
train/0163.png,030/07.png,4
train/0163_vflip.png,030/07_vflip.png,4
train/0163_rot.png,030/07_rot.png,4
train/0163_rot1.png,030/07_rot1.png,4
train/0163_rot2.png,030/07_rot2.png,4
train/0164.png,030/08.png,4
train/0164_vflip.png,030/08_vflip.png,4
train/0164_rot.png,030/08_rot.png,4
train/0164_rot1.png,030/08_rot1.png,4
train/0164_rot2.png,030/08_rot2.png,4
train/0165.png,003/01.png,2
train/0165_vflip.png,003/01_vflip.png,2
train/0165_rot.png,003/01_rot.png,2
train/0165_rot1.png,003/01_rot1.png,2
train/0165_rot2.png,003/01_rot2.png,2
train/0166.png,001/02.png,5
train/0166_vflip.png,001/02_vflip.png,5
train/0166_rot.png,001/02_rot.png,5
train/0166_rot1.png,001/02_rot1.png,5
train/0166_rot2.png,001/02_rot2.png,5
train/0167.png,031/01.png,4
train/0167_vflip.png,031/01_vflip.png,4
train/0167_rot.png,031/01_rot.png,4
train/0167_rot1.png,031/01_rot1.png,4
train/0167_rot2.png,031/01_rot2.png,4
train/0168.png,031/04.png,4
train/0168_vflip.png,031/04_vflip.png,4
train/0168_rot.png,031/04_rot.png,4
train/0168_rot1.png,031/04_rot1.png,4
train/0168_rot2.png,031/04_rot2.png,4
train/0169.png,031/05.png,4
train/0169_vflip.png,031/05_vflip.png,4
train/0169_rot.png,031/05_rot.png,4
train/0169_rot1.png,031/05_rot1.png,4
train/0169_rot2.png,031/05_rot2.png,4
train/0170.png,031/02.png,4
train/0170_vflip.png,031/02_vflip.png,4
train/0170_rot.png,031/02_rot.png,4
train/0170_rot1.png,031/02_rot1.png,4
train/0170_rot2.png,031/02_rot2.png,4
train/0171.png,031/06.png,4
train/0171_vflip.png,031/06_vflip.png,4
train/0171_rot.png,031/06_rot.png,4
train/0171_rot1.png,031/06_rot1.png,4
train/0171_rot2.png,031/06_rot2.png,4
train/0172.png,031/07.png,4
train/0172_vflip.png,031/07_vflip.png,4
train/0172_rot.png,031/07_rot.png,4
train/0172_rot1.png,031/07_rot1.png,4
train/0172_rot2.png,031/07_rot2.png,4
train/0173.png,031/08.png,4
train/0173_vflip.png,031/08_vflip.png,4
train/0173_rot.png,031/08_rot.png,4
train/0173_rot1.png,031/08_rot1.png,4
train/0173_rot2.png,031/08_rot2.png,4
train/0174.png,031/09.png,4
train/0174_vflip.png,031/09_vflip.png,4
train/0174_rot.png,031/09_rot.png,4
train/0174_rot1.png,031/09_rot1.png,4
train/0174_rot2.png,031/09_rot2.png,4
train/0175.png,031/10.png,4
train/0175_vflip.png,031/10_vflip.png,4
train/0175_rot.png,031/10_rot.png,4
train/0175_rot1.png,031/10_rot1.png,4
train/0175_rot2.png,031/10_rot2.png,4
train/0176.png,003/02.png,2
train/0176_vflip.png,003/02_vflip.png,2
train/0176_rot.png,003/02_rot.png,2
train/0176_rot1.png,003/02_rot1.png,2
train/0176_rot2.png,003/02_rot2.png,2
train/0177.png,032/02.png,1
train/0177_vflip.png,032/02_vflip.png,1
train/0177_rot.png,032/02_rot.png,1
train/0177_rot1.png,032/02_rot1.png,1
train/0177_rot2.png,032/02_rot2.png,1
train/0178.png,032/05.png,1
train/0178_vflip.png,032/05_vflip.png,1
train/0178_rot.png,032/05_rot.png,1
train/0178_rot1.png,032/05_rot1.png,1
train/0178_rot2.png,032/05_rot2.png,1
train/0179.png,032/06.png,1
train/0179_vflip.png,032/06_vflip.png,1
train/0179_rot.png,032/06_rot.png,1
train/0179_rot1.png,032/06_rot1.png,1
train/0179_rot2.png,032/06_rot2.png,1
train/0180.png,032/07.png,1
train/0180_vflip.png,032/07_vflip.png,1
train/0180_rot.png,032/07_rot.png,1
train/0180_rot1.png,032/07_rot1.png,1
train/0180_rot2.png,032/07_rot2.png,1
train/0181.png,032/08.png,1
train/0181_vflip.png,032/08_vflip.png,1
train/0181_rot.png,032/08_rot.png,1
train/0181_rot1.png,032/08_rot1.png,1
train/0181_rot2.png,032/08_rot2.png,1
train/0182.png,032/09.png,1
train/0182_vflip.png,032/09_vflip.png,1
train/0182_rot.png,032/09_rot.png,1
train/0182_rot1.png,032/09_rot1.png,1
train/0182_rot2.png,032/09_rot2.png,1
train/0183.png,032/10.png,1
train/0183_vflip.png,032/10_vflip.png,1
train/0183_rot.png,032/10_rot.png,1
train/0183_rot1.png,032/10_rot1.png,1
train/0183_rot2.png,032/10_rot2.png,1
train/0184.png,004/01.png,1
train/0184_vflip.png,004/01_vflip.png,1
train/0184_rot.png,004/01_rot.png,1
train/0184_rot1.png,004/01_rot1.png,1
train/0184_rot2.png,004/01_rot2.png,1
train/0185.png,032/03.png,1
train/0185_vflip.png,032/03_vflip.png,1
train/0185_rot.png,032/03_rot.png,1
train/0185_rot1.png,032/03_rot1.png,1
train/0185_rot2.png,032/03_rot2.png,1
train/0186.png,033/04.png,1
train/0186_vflip.png,033/04_vflip.png,1
train/0186_rot.png,033/04_rot.png,1
train/0186_rot1.png,033/04_rot1.png,1
train/0186_rot2.png,033/04_rot2.png,1
train/0187.png,033/07.png,1
train/0187_vflip.png,033/07_vflip.png,1
train/0187_rot.png,033/07_rot.png,1
train/0187_rot1.png,033/07_rot1.png,1
train/0187_rot2.png,033/07_rot2.png,1
train/0188.png,033/08.png,1
train/0188_vflip.png,033/08_vflip.png,1
train/0188_rot.png,033/08_rot.png,1
train/0188_rot1.png,033/08_rot1.png,1
train/0188_rot2.png,033/08_rot2.png,1
train/0189.png,033/09.png,1
train/0189_vflip.png,033/09_vflip.png,1
train/0189_rot.png,033/09_rot.png,1
train/0189_rot1.png,033/09_rot1.png,1
train/0189_rot2.png,033/09_rot2.png,1
train/0190.png,033/02.png,1
train/0190_vflip.png,033/02_vflip.png,1
train/0190_rot.png,033/02_rot.png,1
train/0190_rot1.png,033/02_rot1.png,1
train/0190_rot2.png,033/02_rot2.png,1
train/0191.png,033/10.png,1
train/0191_vflip.png,033/10_vflip.png,1
train/0191_rot.png,033/10_rot.png,1
train/0191_rot1.png,033/10_rot1.png,1
train/0191_rot2.png,033/10_rot2.png,1
train/0192.png,004/04.png,1
train/0192_vflip.png,004/04_vflip.png,1
train/0192_rot.png,004/04_rot.png,1
train/0192_rot1.png,004/04_rot1.png,1
train/0192_rot2.png,004/04_rot2.png,1
train/0193.png,033/03.png,1
train/0193_vflip.png,033/03_vflip.png,1
train/0193_rot.png,033/03_rot.png,1
train/0193_rot1.png,033/03_rot1.png,1
train/0193_rot2.png,033/03_rot2.png,1
train/0194.png,034/05.png,6
train/0194_vflip.png,034/05_vflip.png,6
train/0194_rot.png,034/05_rot.png,6
train/0194_rot1.png,034/05_rot1.png,6
train/0194_rot2.png,034/05_rot2.png,6
train/0195.png,034/06.png,6
train/0195_vflip.png,034/06_vflip.png,6
train/0195_rot.png,034/06_rot.png,6
train/0195_rot1.png,034/06_rot1.png,6
train/0195_rot2.png,034/06_rot2.png,6
train/0196.png,034/07.png,6
train/0196_vflip.png,034/07_vflip.png,6
train/0196_rot.png,034/07_rot.png,6
train/0196_rot1.png,034/07_rot1.png,6
train/0196_rot2.png,034/07_rot2.png,6
train/0197.png,034/09.png,6
train/0197_vflip.png,034/09_vflip.png,6
train/0197_rot.png,034/09_rot.png,6
train/0197_rot1.png,034/09_rot1.png,6
train/0197_rot2.png,034/09_rot2.png,6
train/0198.png,034/10.png,6
train/0198_vflip.png,034/10_vflip.png,6
train/0198_rot.png,034/10_rot.png,6
train/0198_rot1.png,034/10_rot1.png,6
train/0198_rot2.png,034/10_rot2.png,6
train/0199.png,034/03.png,6
train/0199_vflip.png,034/03_vflip.png,6
train/0199_rot.png,034/03_rot.png,6
train/0199_rot1.png,034/03_rot1.png,6
train/0199_rot2.png,034/03_rot2.png,6
train/0200.png,004/05.png,1
train/0200_vflip.png,004/05_vflip.png,1
train/0200_rot.png,004/05_rot.png,1
train/0200_rot1.png,004/05_rot1.png,1
train/0200_rot2.png,004/05_rot2.png,1
train/0201.png,034/04.png,6
train/0201_vflip.png,034/04_vflip.png,6
train/0201_rot.png,034/04_rot.png,6
train/0201_rot1.png,034/04_rot1.png,6
train/0201_rot2.png,034/04_rot2.png,6
train/0202.png,035/01.png,1
train/0202_vflip.png,035/01_vflip.png,1
train/0202_rot.png,035/01_rot.png,1
train/0202_rot1.png,035/01_rot1.png,1
train/0202_rot2.png,035/01_rot2.png,1
train/0203.png,035/02.png,1
train/0203_vflip.png,035/02_vflip.png,1
train/0203_rot.png,035/02_rot.png,1
train/0203_rot1.png,035/02_rot1.png,1
train/0203_rot2.png,035/02_rot2.png,1
train/0204.png,035/03.png,1
train/0204_vflip.png,035/03_vflip.png,1
train/0204_rot.png,035/03_rot.png,1
train/0204_rot1.png,035/03_rot1.png,1
train/0204_rot2.png,035/03_rot2.png,1
train/0205.png,035/04.png,1
train/0205_vflip.png,035/04_vflip.png,1
train/0205_rot.png,035/04_rot.png,1
train/0205_rot1.png,035/04_rot1.png,1
train/0205_rot2.png,035/04_rot2.png,1
train/0206.png,035/05.png,1
train/0206_vflip.png,035/05_vflip.png,1
train/0206_rot.png,035/05_rot.png,1
train/0206_rot1.png,035/05_rot1.png,1
train/0206_rot2.png,035/05_rot2.png,1
train/0207.png,035/09.png,1
train/0207_vflip.png,035/09_vflip.png,1
train/0207_rot.png,035/09_rot.png,1
train/0207_rot1.png,035/09_rot1.png,1
train/0207_rot2.png,035/09_rot2.png,1
train/0208.png,035/10.png,1
train/0208_vflip.png,035/10_vflip.png,1
train/0208_rot.png,035/10_rot.png,1
train/0208_rot1.png,035/10_rot1.png,1
train/0208_rot2.png,035/10_rot2.png,1
train/0209.png,036/03.png,1
train/0209_vflip.png,036/03_vflip.png,1
train/0209_rot.png,036/03_rot.png,1
train/0209_rot1.png,036/03_rot1.png,1
train/0209_rot2.png,036/03_rot2.png,1
train/0210.png,036/04.png,1
train/0210_vflip.png,036/04_vflip.png,1
train/0210_rot.png,036/04_rot.png,1
train/0210_rot1.png,036/04_rot1.png,1
train/0210_rot2.png,036/04_rot2.png,1
train/0211.png,036/05.png,1
train/0211_vflip.png,036/05_vflip.png,1
train/0211_rot.png,036/05_rot.png,1
train/0211_rot1.png,036/05_rot1.png,1
train/0211_rot2.png,036/05_rot2.png,1
train/0212.png,036/06.png,1
train/0212_vflip.png,036/06_vflip.png,1
train/0212_rot.png,036/06_rot.png,1
train/0212_rot1.png,036/06_rot1.png,1
train/0212_rot2.png,036/06_rot2.png,1
train/0213.png,036/07.png,1
train/0213_vflip.png,036/07_vflip.png,1
train/0213_rot.png,036/07_rot.png,1
train/0213_rot1.png,036/07_rot1.png,1
train/0213_rot2.png,036/07_rot2.png,1
train/0214.png,036/08.png,1
train/0214_vflip.png,036/08_vflip.png,1
train/0214_rot.png,036/08_rot.png,1
train/0214_rot1.png,036/08_rot1.png,1
train/0214_rot2.png,036/08_rot2.png,1
train/0215.png,036/09.png,1
train/0215_vflip.png,036/09_vflip.png,1
train/0215_rot.png,036/09_rot.png,1
train/0215_rot1.png,036/09_rot1.png,1
train/0215_rot2.png,036/09_rot2.png,1
train/0216.png,037/01.png,1
train/0216_vflip.png,037/01_vflip.png,1
train/0216_rot.png,037/01_rot.png,1
train/0216_rot1.png,037/01_rot1.png,1
train/0216_rot2.png,037/01_rot2.png,1
train/0217.png,037/02.png,1
train/0217_vflip.png,037/02_vflip.png,1
train/0217_rot.png,037/02_rot.png,1
train/0217_rot1.png,037/02_rot1.png,1
train/0217_rot2.png,037/02_rot2.png,1
train/0218.png,037/03.png,1
train/0218_vflip.png,037/03_vflip.png,1
train/0218_rot.png,037/03_rot.png,1
train/0218_rot1.png,037/03_rot1.png,1
train/0218_rot2.png,037/03_rot2.png,1
train/0219.png,037/04.png,1
train/0219_vflip.png,037/04_vflip.png,1
train/0219_rot.png,037/04_rot.png,1
train/0219_rot1.png,037/04_rot1.png,1
train/0219_rot2.png,037/04_rot2.png,1
train/0220.png,037/05.png,1
train/0220_vflip.png,037/05_vflip.png,1
train/0220_rot.png,037/05_rot.png,1
train/0220_rot1.png,037/05_rot1.png,1
train/0220_rot2.png,037/05_rot2.png,1
train/0221.png,037/06.png,1
train/0221_vflip.png,037/06_vflip.png,1
train/0221_rot.png,037/06_rot.png,1
train/0221_rot1.png,037/06_rot1.png,1
train/0221_rot2.png,037/06_rot2.png,1
train/0222.png,037/07.png,1
train/0222_vflip.png,037/07_vflip.png,1
train/0222_rot.png,037/07_rot.png,1
train/0222_rot1.png,037/07_rot1.png,1
train/0222_rot2.png,037/07_rot2.png,1
train/0223.png,037/08.png,1
train/0223_vflip.png,037/08_vflip.png,1
train/0223_rot.png,037/08_rot.png,1
train/0223_rot1.png,037/08_rot1.png,1
train/0223_rot2.png,037/08_rot2.png,1
train/0224.png,037/09.png,1
train/0224_vflip.png,037/09_vflip.png,1
train/0224_rot.png,037/09_rot.png,1
train/0224_rot1.png,037/09_rot1.png,1
train/0224_rot2.png,037/09_rot2.png,1
train/0225.png,038/04.png,1
train/0225_vflip.png,038/04_vflip.png,1
train/0225_rot.png,038/04_rot.png,1
train/0225_rot1.png,038/04_rot1.png,1
train/0225_rot2.png,038/04_rot2.png,1
train/0226.png,038/05.png,1
train/0226_vflip.png,038/05_vflip.png,1
train/0226_rot.png,038/05_rot.png,1
train/0226_rot1.png,038/05_rot1.png,1
train/0226_rot2.png,038/05_rot2.png,1
train/0227.png,038/06.png,1
train/0227_vflip.png,038/06_vflip.png,1
train/0227_rot.png,038/06_rot.png,1
train/0227_rot1.png,038/06_rot1.png,1
train/0227_rot2.png,038/06_rot2.png,1
train/0228.png,038/07.png,1
train/0228_vflip.png,038/07_vflip.png,1
train/0228_rot.png,038/07_rot.png,1
train/0228_rot1.png,038/07_rot1.png,1
train/0228_rot2.png,038/07_rot2.png,1
train/0229.png,038/08.png,1
train/0229_vflip.png,038/08_vflip.png,1
train/0229_rot.png,038/08_rot.png,1
train/0229_rot1.png,038/08_rot1.png,1
train/0229_rot2.png,038/08_rot2.png,1
train/0230.png,038/09.png,1
train/0230_vflip.png,038/09_vflip.png,1
train/0230_rot.png,038/09_rot.png,1
train/0230_rot1.png,038/09_rot1.png,1
train/0230_rot2.png,038/09_rot2.png,1
train/0231.png,038/10.png,1
train/0231_vflip.png,038/10_vflip.png,1
train/0231_rot.png,038/10_rot.png,1
train/0231_rot1.png,038/10_rot1.png,1
train/0231_rot2.png,038/10_rot2.png,1
train/0232.png,004/08.png,1
train/0232_vflip.png,004/08_vflip.png,1
train/0232_rot.png,004/08_rot.png,1
train/0232_rot1.png,004/08_rot1.png,1
train/0232_rot2.png,004/08_rot2.png,1
train/0233.png,038/01.png,1
train/0233_vflip.png,038/01_vflip.png,1
train/0233_rot.png,038/01_rot.png,1
train/0233_rot1.png,038/01_rot1.png,1
train/0233_rot2.png,038/01_rot2.png,1
train/0234.png,039/02.png,2
train/0234_vflip.png,039/02_vflip.png,2
train/0234_rot.png,039/02_rot.png,2
train/0234_rot1.png,039/02_rot1.png,2
train/0234_rot2.png,039/02_rot2.png,2
train/0235.png,039/06.png,2
train/0235_vflip.png,039/06_vflip.png,2
train/0235_rot.png,039/06_rot.png,2
train/0235_rot1.png,039/06_rot1.png,2
train/0235_rot2.png,039/06_rot2.png,2
train/0236.png,039/07.png,2
train/0236_vflip.png,039/07_vflip.png,2
train/0236_rot.png,039/07_rot.png,2
train/0236_rot1.png,039/07_rot1.png,2
train/0236_rot2.png,039/07_rot2.png,2
train/0237.png,039/08.png,2
train/0237_vflip.png,039/08_vflip.png,2
train/0237_rot.png,039/08_rot.png,2
train/0237_rot1.png,039/08_rot1.png,2
train/0237_rot2.png,039/08_rot2.png,2
train/0238.png,039/09.png,2
train/0238_vflip.png,039/09_vflip.png,2
train/0238_rot.png,039/09_rot.png,2
train/0238_rot1.png,039/09_rot1.png,2
train/0238_rot2.png,039/09_rot2.png,2
train/0239.png,039/10.png,2
train/0239_vflip.png,039/10_vflip.png,2
train/0239_rot.png,039/10_rot.png,2
train/0239_rot1.png,039/10_rot1.png,2
train/0239_rot2.png,039/10_rot2.png,2
train/0240.png,004/09.png,1
train/0240_vflip.png,004/09_vflip.png,1
train/0240_rot.png,004/09_rot.png,1
train/0240_rot1.png,004/09_rot1.png,1
train/0240_rot2.png,004/09_rot2.png,1
train/0241.png,039/01.png,2
train/0241_vflip.png,039/01_vflip.png,2
train/0241_rot.png,039/01_rot.png,2
train/0241_rot1.png,039/01_rot1.png,2
train/0241_rot2.png,039/01_rot2.png,2
train/0242.png,040/01.png,1
train/0242_vflip.png,040/01_vflip.png,1
train/0242_rot.png,040/01_rot.png,1
train/0242_rot1.png,040/01_rot1.png,1
train/0242_rot2.png,040/01_rot2.png,1
train/0243.png,040/02.png,1
train/0243_vflip.png,040/02_vflip.png,1
train/0243_rot.png,040/02_rot.png,1
train/0243_rot1.png,040/02_rot1.png,1
train/0243_rot2.png,040/02_rot2.png,1
train/0244.png,040/05.png,1
train/0244_vflip.png,040/05_vflip.png,1
train/0244_rot.png,040/05_rot.png,1
train/0244_rot1.png,040/05_rot1.png,1
train/0244_rot2.png,040/05_rot2.png,1
train/0245.png,040/08.png,1
train/0245_vflip.png,040/08_vflip.png,1
train/0245_rot.png,040/08_rot.png,1
train/0245_rot1.png,040/08_rot1.png,1
train/0245_rot2.png,040/08_rot2.png,1
train/0246.png,040/09.png,1
train/0246_vflip.png,040/09_vflip.png,1
train/0246_rot.png,040/09_rot.png,1
train/0246_rot1.png,040/09_rot1.png,1
train/0246_rot2.png,040/09_rot2.png,1
train/0247.png,040/10.png,1
train/0247_vflip.png,040/10_vflip.png,1
train/0247_rot.png,040/10_rot.png,1
train/0247_rot1.png,040/10_rot1.png,1
train/0247_rot2.png,040/10_rot2.png,1
train/0248.png,004/10.png,1
train/0248_vflip.png,004/10_vflip.png,1
train/0248_rot.png,004/10_rot.png,1
train/0248_rot1.png,004/10_rot1.png,1
train/0248_rot2.png,004/10_rot2.png,1
train/0249.png,001/04.png,5
train/0249_vflip.png,001/04_vflip.png,5
train/0249_rot.png,001/04_rot.png,5
train/0249_rot1.png,001/04_rot1.png,5
train/0249_rot2.png,001/04_rot2.png,5
train/0250.png,040/04.png,1
train/0250_vflip.png,040/04_vflip.png,1
train/0250_rot.png,040/04_rot.png,1
train/0250_rot1.png,040/04_rot1.png,1
train/0250_rot2.png,040/04_rot2.png,1
train/0251.png,041/01.png,1
train/0251_vflip.png,041/01_vflip.png,1
train/0251_rot.png,041/01_rot.png,1
train/0251_rot1.png,041/01_rot1.png,1
train/0251_rot2.png,041/01_rot2.png,1
train/0252.png,041/03.png,1
train/0252_vflip.png,041/03_vflip.png,1
train/0252_rot.png,041/03_rot.png,1
train/0252_rot1.png,041/03_rot1.png,1
train/0252_rot2.png,041/03_rot2.png,1
train/0253.png,041/04.png,1
train/0253_vflip.png,041/04_vflip.png,1
train/0253_rot.png,041/04_rot.png,1
train/0253_rot1.png,041/04_rot1.png,1
train/0253_rot2.png,041/04_rot2.png,1
train/0254.png,041/05.png,1
train/0254_vflip.png,041/05_vflip.png,1
train/0254_rot.png,041/05_rot.png,1
train/0254_rot1.png,041/05_rot1.png,1
train/0254_rot2.png,041/05_rot2.png,1
train/0255.png,041/06.png,1
train/0255_vflip.png,041/06_vflip.png,1
train/0255_rot.png,041/06_rot.png,1
train/0255_rot1.png,041/06_rot1.png,1
train/0255_rot2.png,041/06_rot2.png,1
train/0256.png,041/10.png,1
train/0256_vflip.png,041/10_vflip.png,1
train/0256_rot.png,041/10_rot.png,1
train/0256_rot1.png,041/10_rot1.png,1
train/0256_rot2.png,041/10_rot2.png,1
train/0257.png,004/03.png,1
train/0257_vflip.png,004/03_vflip.png,1
train/0257_rot.png,004/03_rot.png,1
train/0257_rot1.png,004/03_rot1.png,1
train/0257_rot2.png,004/03_rot2.png,1
train/0258.png,041/02.png,1
train/0258_vflip.png,041/02_vflip.png,1
train/0258_rot.png,041/02_rot.png,1
train/0258_rot1.png,041/02_rot1.png,1
train/0258_rot2.png,041/02_rot2.png,1
train/0259.png,042/02.png,2
train/0259_vflip.png,042/02_vflip.png,2
train/0259_rot.png,042/02_rot.png,2
train/0259_rot1.png,042/02_rot1.png,2
train/0259_rot2.png,042/02_rot2.png,2
train/0260.png,042/03.png,2
train/0260_vflip.png,042/03_vflip.png,2
train/0260_rot.png,042/03_rot.png,2
train/0260_rot1.png,042/03_rot1.png,2
train/0260_rot2.png,042/03_rot2.png,2
train/0261.png,042/04.png,2
train/0261_vflip.png,042/04_vflip.png,2
train/0261_rot.png,042/04_rot.png,2
train/0261_rot1.png,042/04_rot1.png,2
train/0261_rot2.png,042/04_rot2.png,2
train/0262.png,042/05.png,2
train/0262_vflip.png,042/05_vflip.png,2
train/0262_rot.png,042/05_rot.png,2
train/0262_rot1.png,042/05_rot1.png,2
train/0262_rot2.png,042/05_rot2.png,2
train/0263.png,042/06.png,2
train/0263_vflip.png,042/06_vflip.png,2
train/0263_rot.png,042/06_rot.png,2
train/0263_rot1.png,042/06_rot1.png,2
train/0263_rot2.png,042/06_rot2.png,2
train/0264.png,042/07.png,2
train/0264_vflip.png,042/07_vflip.png,2
train/0264_rot.png,042/07_rot.png,2
train/0264_rot1.png,042/07_rot1.png,2
train/0264_rot2.png,042/07_rot2.png,2
train/0265.png,042/08.png,2
train/0265_vflip.png,042/08_vflip.png,2
train/0265_rot.png,042/08_rot.png,2
train/0265_rot1.png,042/08_rot1.png,2
train/0265_rot2.png,042/08_rot2.png,2
train/0266.png,005/01.png,5
train/0266_vflip.png,005/01_vflip.png,5
train/0266_rot.png,005/01_rot.png,5
train/0266_rot1.png,005/01_rot1.png,5
train/0266_rot2.png,005/01_rot2.png,5
train/0267.png,043/01.png,2
train/0267_vflip.png,043/01_vflip.png,2
train/0267_rot.png,043/01_rot.png,2
train/0267_rot1.png,043/01_rot1.png,2
